id,text
1082789,Heute ist ein guter Tag für das Parlament und für die ärmsten Menschen dieser Erde.
960988,"Nein, es kann nicht darum gehen, dass aus Deutschland ein Heimatmuseum wird, so wie es Ihr Versprecher aus der vergangenen Woche nahelegt."
352385,"Bis heute musste sich der Bundestag zu Recht international den Vorwurf gefallen lassen, eine wirkliche Verfolgung korrupten Verhaltens von Abge1378 ordneten durch Untätigkeit als Gesetzgeber zu verhindern."
87298,"Die Bundesregierung schiebt die Verantwortung für das Wasserproblem und die Wasserknappheit in Deutschland, auch in einer Antwort auf meine Kleine Anfrage vom vergangenen Oktober nachzulesen, auf die Kommunen ab, insbesondere technische und infrastrukturelle Beschränkungen."
629229,"Es sind auch ideologische Gründe, die diese Regierung davon abhalten, Außengrenzen wirkungsvoll zu sichern."
362270,"Eine solche Zuspitzung kann nicht im Interesse der russischen Regierung, erst recht nicht im Interesse der Menschen sein."
1100413,"Die kleinen Einkommen bezahlen also vorher nichts, und nach Ihrer großen Reform bezahlen sie wieder nichts, und deshalb haben sie davon nichts."
1186779,"Es ist mir deshalb schleierhaft, warum es die Koalition in ihrem Antrag leider nicht für notwendig erachtet, auch die Türkei zu nennen."
510867,"Die Versicherten interessiert nämlich nicht, wer wann wem in welcher Sitzung mit welchen Forderungen die Laune verdorben hat."
1239692,"Ehrenamtler in Deutschland sorgen für Heimat, sorgen für Wärme und Vertrauen, sorgen dafür, dass es den Menschen in Deutschland besser geht."
4755,"Sie sitzt im Sicherheitsrat, bleibt aber bei der Förderung der UN-Organisationen letzten Endes ein Scheinriese."
911469,Ehrenamtliche unermüdlichen Einsatz und bieten ein vielfältiges Angebot: von der Hausaufgabenbetreuung bis zum Demenzkaffee.
999340,Landwirte haben auch Sorgen und Nöte und müssen von ihrer Hände Arbeit leben können.
1132319,Wir lassen die Menschen nicht im Stich.
1057918,"Und wenn ein Mitglied der Europäischen Union wie Ungarn daran nicht teilnehmen will, dann wird das Ungarn Herrn Orbans eben nicht mehr an Schengen teilnehmen können."
289364,"Als ich vor 46 Jahren politisch angefangen habe im Gemeinderat Zellertal, hätte niemand gedacht, dass der Gassenjunge und der Haschemer Kerweborsch jemals 23 Jahre erfolgreiche Arbeit im Deutschen Bundestag leistet."
278459,"Trotz Pandemie waren viele Menschen auf den Straßen und haben für die Rechte von Menschen, die in diesem Land arbeiten und vieles aufrechterhalten, gestritten."
180974,"Wir verschulden uns massiv, und wir werden diese Schulden nie zurückzahlen können, weil die Basis unseres Wohlstands durch die aktuelle Politik erodiert."
899715,"Möglicherweise wollen Sie nur Ihre Herren Finanzminister Steinbrück und Schäuble schützen, aber das lässt die Opposition Ihnen so nicht durchgehen."
113844,"Ein ganz besonderes Danke geht aber auch an die Menschen in der Zivilgesellschaft, die sich seit Jahren für Gesundheits- und Jugendschutz einsetzen: das Deutsche Krebsforschungszentrum, SumOfUs, Bündnis Nichtraucherschutz, Unfairtobacco und viele andere."
720365,"Deutschland ist das Land der Sparer, der Mieter und der Lebensversicherungsbesitzer, deshalb sind es jene, die momentan infolge dieser Politik der Europäischen Zentralbank den Preis zahlen."
1029465,"Und ja, wir müssen auch zusammenstehen gegen den parlamentarischen Arm dieser ganzen Hetzer: gegen die AfD!"
389196,"Für überlange Arbeitstage von 12, manchmal 15 Stunden am Tag erhalten die häufig ausländischen Arbeitnehmer Armutslöhne, die kaum zum Leben ausreichen, selbst in Massenunterkünften oder Mehrbettzimmern nicht."
407425,Eines vorweg: Die überwältigende Mehrheit der Hartz-IV-Empfänger ist gesetzestreu.
423720,Das ist im besten Falle unausgegoren und im schlimmsten Falle eine große Mogelpackung für die Bürgerinnen und Bürger.
319806,"Aber die Bürgerinnen und Bürger erwarten - das zeigen auch die jüngsten Umfragen -, dass wir es schaffen, dass Europa in der Außen- und Sicherheitspolitik mit einer Stimme zu sprechen vermag."
1150595,"Asylbewerber, die unsere Rettungskräfte angreifen, haben unsere Solidarität mit Sicherheit nicht verdient."
760082,"Genau diesen Schutz verweigern Sie mit Ihrem Gesetzentwurf, und deswegen springt die Nummer hier entschieden zu kurz."
596498,Sie setzen das Urteil des Europäischen Gerichtshofs einfach nicht um.
1165758,"Es liegt an der Unionsfraktion, die immer noch nicht kapiert hat, dass es hier darum geht, Menschenrechte umzusetzen."
962718,"Ein anderer sehr großer Teil der Menschen, die von uns eine gute Gesundheitspolitik erwarten, sind die gesetzlich Versicherten, die es leid sind, wochenlang auf einen Termin bei der Fachärztin zu warten, wohl wissend, dass mit einer privaten Versicherung schwuppdiwupp ein Termin zu haben wäre."
973823,"Gerade weil das eine wichtige Frage ist, die, wie wir alle erleben, so viele in diesem Land beschäftigt, die gesamte Bevölkerung und auch uns hier – wir haben eine unglaubliche Dynamik bei den Gesetzesänderungen –, ist es bezeichnend, dass Herr Wirth und Herr Hess hier Sprachbilder vom stinkenden Fisch und einer schlechten Märchenstunde verwandt haben."
490351,"Das ist nicht nur unser Verdienst, sondern das ist das Verdienst aller Akteure, die hier mit am Werk sind: Das geht bei der kommunalen Wohnungswirtschaft los über die gewerblichen Immobilienbetreiber bis hin zu den vielen Selbstnutzern, die darauf achten, dass ihr Eigentum nicht an Wert verliert."
185952,"Das ist praktische Politik der Sozialdemokratie, die sich an den Notwendigkeiten und an den Lebensrealitäten der Familien orientiert, und nicht ein Wunschkonzert von Schlagern aus den 50er-Jahren."
467772,Das Gerechtigkeitsgefühl der Menschen in diesem Lande wird erschüttert.
908957,Aber Sie von CDU/CSU und SPD und auch die Grünen hören ja lieber auf die Übertragungsnetzbetreiber.
524932,"Was dort von den Aktiven aller Altersklassen, von den Trainern und Übungsleitern, von den Sportfunktionären der verschiedenen Ebenen und nicht zuletzt auch von den Schieds- und Kampfrichtern Jahr für Jahr geleistet wird, verdient allerhöchste Anerkennung."
318832,"Wir kümmern uns um die Bürgerinnen und Bürger und treffen für sie die notwendigen Entscheidungen, so wie heute hier im Bundestag, liebe Kolleginnen und Kollegen."
1203349,Dafür sind die Parteien und die Regierung doch eigentlich da: um den Willen der Menschen in diesem Land umzusetzen.
1107975,"Da haben Behörden zusammengearbeitet, gute Ergebnisse im Sinne unserer Vorhaben erzielt, dass wir gerecht besteuern, aber auch im Sinne der Menschen, die hier für uns arbeiten, die wir mit vernünftigen Löhnen gerecht bezahlen, damit sie hier vernünftig Steuern zahlen und vernünftige Kindergeldleistungen bekommen."
27540,"Aber die Menschen, die hier bei uns sind, die haben Würde und Anstand und Respekt verdient, und das ist das, was Ihnen den Menschen gegenüber fehlt."
297120,"Kollege Nüßlein zum Beispiel hat sich, glaube ich, 600 000 Euro in die eigene Tasche gesteckt."
352766,"Wir sind es den Patientinnen und Patienten schuldig, dass wir unmissverständlich - auch über die Fraktionsgrenzen hinweg - die Versorgungssicherheit im Blick haben."
148721,"Sie hier am rechten Rand ernsthaft, dass die Kinder und Jugendlichen im Land gerade keine anderen Sorgen haben?"
1170847,"Für die Linke ist es ganz wichtig, dass die Einwanderungspolitik die Interessen aller Menschen einbezieht."
1065696,"Meine lieben Freundinnen und Freunde, Kolleginnen und Kollegen, so wie jeder Passagier sichere und saubere Maschinen erwartet, so erwarten auch wir von Ryanair soziale Sicherheit und eine saubere Unternehmenskultur."
145840,"Praktisch über Nacht durfte ich die Freiheit kennenlernen, nach der sich die Menschen gesehnt hatten: die Freiheit, meine Meinung aussprechen und mitgestalten zu dürfen."
1001976,"Aber – an die Bundesregierung und den Gesundheitsminister gerichtet – ein privat deklariertes politisches Techtelmechtel reicht aus meiner Sicht überhaupt nicht aus, dieser Provokation entgegenzutreten, sondern befördert sie eher."
1085810,"Sie haben mit der Art und Weise, wie Sie sich auf n-tv geäußert haben, diese Familien und diese Lebensentwürfe diskreditiert."
352974,"Die Grünen, der sich wie ein Wunschkatalog kurz vor Weihnachten liest."
1146094,"Wir als Deutsche können uns nicht vom Acker machen, wenn es darum geht, Außengrenzen zu schützen, und können das nicht andere für uns machen lassen."
1011433,Wir Deutsche machen den Brüsseler Blödsinn in Perfektion!“
1149576,"Für uns als Abgeordnete ist es selbstverständlich, dass wir uns für alle inhaftierten und bedrohten Journalisten, für alle zu Unrecht Inhaftierten und für deutsche Staatsbürger einsetzen."
656812,"Denn wenn mein Satz vom Anfang stimmt, dass diejenigen, die neu hierherkommen, und diejenigen, die hier leben, nicht gegeneinander ausgespielt werden dürfen, dann müssten wir bei diesen Themen mit Blick für die Menschen, die die Leistungsträger der Gesellschaft sind, sogar noch mehr machen."
757069,"Sie nehmen 300 Millionen Euro in die Hand, um den Flüchtlingen die Langeweile zu vertreiben."
749554,Die DEG hält die Umwelt- und Sozialrisikoprüfungen komplett unter Verschluss.
146283,"Nach 15 Jahren Kanzlerin Merkel tauchen mehr und mehr Aspekte der DDR in der Bundesrepublik wieder auf und leider nicht die der Mitmenschlichkeit im Privaten, von denen du sprachst, lieber Tino Chrupalla, sondern es ist eher so, als hätte sich der freie Westen beim Verschlucken des sozialistischen Unrechtsstaats übernommen und würde sich ihm hinterrücks immer mehr anverwandeln."
1177014,"Ihre rechten Kumpels von der FPÖ haben zugestimmt, in Österreich Anleihen mit 50-jähriger Laufzeit auf den Markt zu bringen."
1207448,"Ministerien – das sehen wir – werden zu Verschiebebahnhöfen, um die Personalprobleme der Union zu regeln."
230346,"Wir haben in der Grundsicherung Menschen mit Behinderungen, mit Vorerkrankungen, die zu den vulnerablen Gruppen gehören."
845609,"Das bedeutet nicht, dass die Union den Menschen, die sich lieben und die dauerhaft Verantwortung füreinander übernehmen und sich Stabilität geben wollen, keine Anerkennung oder Wertschätzung zuteilwerden lassen will."
1212472,"Er schafft sich Brückenköpfe, um Europa zu gefährden."
702324,Er ist ein Zeugnis ihrer Realitätsverweigerung.
1115901,"Frau Ministerin, wir begrüßen sehr die neuen Regelungen zur Teilzeit, weil das gesellschaftliche, bürgerschaftliche Engagement – es wurde von den Vorrednern schon gesagt – ein ganz wesentliches Element, ein wesentlicher Schatz unserer Gesellschaft ist, ein Kitt, der unsere Gesellschaft zusammenhält."
1091820,"Vor 2008 wurden mit extrem spekulativen Geschäften riesige Boni eingestrichen, Gewinne wurden privatisiert, Verluste sozialisiert."
224898,Die Bürgerinnen und Bürger haben die Infektionszahlen mit viel Selbstdisziplin und Solidarität nach unten gebracht.
954313,"Frau Merkel, was wir in diesem Land tatsächlich brauchen, ist verlässliche Politik für die Bürger."
979190,"Man nimmt keine Rücksicht auf den deutschen Steuerzahler, dessen Fleiß die aktuelle Geldschwemme überhaupt erst ermöglicht hat."
1147811,Die Linke nicht mit ihrer Blockadehaltung unseren Antrag im Ausschuss behindern.
931829,"Man muss kein Putin-Versteher sein, wenn man die Folgen dieser Symbolpolitik selbst erlebt hat, und man sollte den deutschen Anlagenbauer und die Arbeitnehmer verstehen, die das alles mittragen müssen und die hier Steuern zahlen."
470312,"Heute geht es nicht um Erleichterungen des Baus, sondern darum, dass wir Menschen, die in größter Not zu uns kommen, weil sie aus ihrer Heimat vertrieben worden sind, Angehörige, Familienangehörige oder Freunde verloren haben, die ihre Gesundheit, ihre Wohnung und ihre Zukunft verloren haben, die nichts als ihr nacktes Leben haben, in Gewerbegebieten unterbringen wollen."
1225217,Die CSU liefert.
135354,"Für diese gerechte, bunte und vielfältige Welt kämpfen wir Grünen."
230417,"Wir reden heute hier über eine einmalige Zahlung in Höhe von 150 Euro an die Ärmsten im Land, und die AfD schreit auf, das wäre schon Sozialismus."
695094,"Darum empfinde ich es mehr als schändlich, dass der Türkei Visaerleichterungen für türkische Staatsangehörige und 3 Milliarden Euro als Belohnung für die Flüchtlingsabwehr versprochen wurden."
346592,"Deshalb müssen wir die Sorge der Kollegen in diesem Hause, aber auch die Sorge der Tausenden von Kollegen in den Landesparlamenten, den kommunalen Parlamenten, der ehrenamtlich Tätigen ernst nehmen, dass auch ein Verhalten, das im besten Einklang mit dem Mandat steht, missverstanden werden und zu Ermittlungen führen kann."
387828,"Das ist nicht unser Europa und nicht das Europa, das die Bürgerinnen und Bürger wollen."
135505,"Dabei müssen Sie vielmehr erkennen, dass Ihre Träume vom bunt-europäischen Utopia bei den Nachbarn immer nur so lange auf Akzeptanz stoßen, wie die Patte stimmt."
1001649,"All das ist die Realität, meine Damen und Herren, mit der russische Bürger schon seit vielen Jahren leben müssen."
369532,Aber: Die Somalierinnen und Somalier haben unsere Unterstützung verdient.
1127886,"Sie, liebe Linke, lehnen private Vorsorge aus ideologischen Gründen ab."
750919,"Ich bin, ehrlich gesagt, enttäuscht, dass Sie, obwohl Sie sich scheinbar so für das Thema interessieren, nicht alle vorliegenden Anträge zur Kenntnis genommen haben, über die heute abgestimmt wird."
362212,"Was viel schlimmer wiegt und den Einsatz der Bundesregierung umso notwendiger macht, ist, dass mit dem Kurs der Europäischen Kommission der Weg in die erneuerbaren Energien in ganz Europa erschwert wird."
66287,"Aber diese Zivilgesellschaft – engagierte Bürgerinnen und Bürger – wird immer wieder angegriffen, auch im Parlament."
525774,"Meine Kolleginnen und Kollegen, ich bin es irgendwie leid, die Linken aufzuklären."
241249,Laschet in Nordrhein-Westfalen ist über seinen Sohn in millionenteure Geschäfte verwickelt.
482345,"Wir von der Union gehen mit diesem Erfolg nicht so überschwänglich um, sondern wir arbeiten solide und verlässlich weiter, damit es den Menschen in unserem Land weiterhin gut geht - auch in späteren Generationen."
898768,"Damit das für alle klar ist: Wir wollen hier heute dafür sorgen, dass die Menschen, die befristete Arbeitsverträge haben - nicht nur die, die hier sitzen und uns zuhören -, vor allem die vielen jungen Menschen, übrigens überwiegend Frauen, wieder eine echte Chance am Arbeitsmarkt haben, dass sie nicht mehr befristet beschäftigt sind, sondern dass sie Planungssicherheit haben."
200448,"Darum fordert die Linke einen Mindestlohn von 12 Euro pro Stunde und einen Hartz‑IV-Satz von 658 Euro im Monat, damit alle menschenwürdig leben können."
1053805,"Es ist ein sozialer Schwelbrand, dass einige nicht wissen, wohin mit ihrer Kohle, während Rentnerinnen und Rentner im Mülleimer nach Flaschen wühlen und bei der Tafel anstehen müssen."
328389,"Unsere Aufgabe besteht nicht darin, uns nur selbst zu gefallen, sondern vor allen Dingen darin, die Arbeit für die Menschen zu machen, die uns hierher geschickt haben."
1253290,Dieser größte Pflegedienst Deutschlands schuftet unabhängig vom Pflegegrad der zu Pflegenden bis zu zehn Stunden täglich.
993296,"Einerseits behaupten Sie immer wieder, für die Bundeswehr zu sprechen, auf der anderen Seite haben Sie nicht mal den Anstand, bei dem Dank, der von der Bundesregierung geäußert wurde, zu klatschen oder ihn selbst zum Ausdruck zu bringen."
1163527,"Im Jahre 2018 war Deutschland wieder Exportweltmeister, und darauf sind viele Bürgerinnen und Bürger in unserem Land stolz."
72911,"Meine Befürchtung ist, dass trotz Ihrer sehr guten Forderung, die wir Grünen unterstützen, die Verhandlungen letzten Endes weiterhin im Hinterzimmer geführt werden, dass am Ende des Tages Steuergelder ohne Klimakriterien, ohne Umweltauflagen vergeben werden, dass Bürgerinnen und Bürger, die selbst in Existenznot sind, keine Mitsprache haben, was mit den Milliarden passiert."
818006,Sie wollen tatsächlich neue Gentechnikpflanzen unkontrolliert auf unsere Äcker und Teller lassen.
764319,Das war ein großartiges Beispiel von ehrenamtlichem und hauptamtlichem Engagement der Menschen.
772456,"Es würde mich interessieren, warum die Bundesregierung es hinnimmt, dass nach wie vor weder im Zusammenhang mit Entsorgungsklagen irgendetwas zurückgenommen wurde, obwohl die KFK-Empfehlungen seit langem im Raum stehen, noch irgendeine Äußerung dahin gehend von den Konzernen kommt und bislang völlig unklar ist, ob es sich ausschließlich um die Entsorgungsklagen oder auch um die Klagen im Zusammenhang mit dem Atomausstieg handelt."
312179,"Weil sie mit ihrem Dienst für den Erhalt all dessen sorgen, für das der große Begriff „Deutschland“ steht – für unsere Familien und Freunde, für das Recht und die Freiheit des deutschen Volkes –, gilt mein aufrichtiger Dank allen Soldaten für ihren treuen Dienst."
67647,"Ich finde, wir zeigen zurzeit: Deutschland, seine Mitbürgerinnen und Mitbürger können auch anders, nämlich zusammenstehen, sich solidarisch zeigen, Außergewöhnliches leisten."
16423,Mit Waffenverbotszonen schränken Sie die Freiheitsrechte weiterer rechtschaffener Bürger ein.
1105188,"Wir wollen eben nicht, dass Frauen und Männer, die lange gearbeitet haben und eine mickrige Rente bekommen, in der Fürsorge landen."
486620,"Das ist bedeutend für dieses Thema, das uns allen, die wir hier sitzen, am Herzen liegt und für das wir in unseren eigenen Parteien noch nicht die Zustimmung haben, die wir eigentlich gern hätten und die wir auch bräuchten."
1210771,"Das ist doch unzumutbar, und gerade für diese Menschen muss mehr getan werden, meine Damen und Herren."
742703,Vor dieser Form der Handelspolitik drücken Sie sich seit Jahren.
1230600,"Die Menschen in unserem Land, auch und gerade in Thüringen, haben eine seriösere Rentenpolitik verdient als das, liebe Kolleginnen und Kollegen von den Linken."
642450,Denn genau diese Bürgerinnen und Bürger unserer Gesellschaft brauchen wir als mutige Fürsprecher für und tapfere Verteidiger von Frieden und Freiheit.
78942,Deswegen müssen die Kosten der Krise auch gerecht verteilt werden und nicht allein auf den Rücken der Mieterinnen und Mieter abgewälzt werden.
930466,"Bürgerinnen und Bürger, Ihnen wird vorgegaukelt, uns geht es immer besser, wobei die Anzahl der Arbeitsuchenden bei fast 5 Millionen liegt, Altersarmut zu einem festen Bestandteil unseres Alltags geworden ist und die Steuern ins Astronomische gestiegen sind."
150227,"Es ist doch klar, dass dieses Gesetz die Arbeitsmigration Unterqualifizierter weiter anheizt, dass die Armee afrikanischer Niedriglohnzuwanderer die Arbeitsmarktlage hier durch Lohndumping weiter verschlechtert."
105618,"Wir Linken gaukeln auch weder Handwerkern noch anderen Arbeitenden vor, ein schwacher Staat könnte ihnen eine starke Hilfe sein."
1189643,"Die Koalition unter einem sozialdemokratischen Finanzminister Olaf Scholz geht verantwortungsvoll mit dem Geld unserer Bürger um, und zwar zum Wohle unserer Bürgerinnen und Bürger, und das immer mit Blick auf künftige Generationen."
684219,"Kirkuk ist die Stadt, die sich Massud Barzani verfassungswidrig unter den Nagel gerissen hat, was natürlich massiv dazu beigetragen hat, dass der Konflikt mit der Zentralregierung in Bagdad weiter eskaliert ist."
753028,Das sind wir unseren eigenen Kindern schuldig.
119866,"Diese Erweiterung der Produktverantwortung, werte Kolleginnen und Kollegen, ist eine Perversion."
1155078,Denn wir sollten mal zur Abwechslung gemeinsam an die hiesige arbeitende Bevölkerung denken.
826166,"Wir sind eine Schicksalsgemeinschaft hier in Deutschland, und zwar Deutschstämmige wie Migranten."
387316,"Dies ist Ausdruck eines sozial gestalteten und wirtschaftlich starken Europas, dessen Einstehen für seine sozialen Errungenschaften Sie auch vor dem Hintergrund der herannahenden Europawahl bitte nicht in Abrede stellen sollten."
1046797,"Antworten bieten sie zwar nicht, aber sie nutzen den Frust der Menschen."
449873,Unsere Kinder verdienen es.
905924,Am Ende bleibt wohl bloß das Motto der Großen Koalition: keine Verbesserung ohne Verschlechterung.
444129,"Sie alle handeln selbstlos, mutig und vor allen Dingen ohne Rücksicht auf ihr eigenes Leben, das sie mit ihrem täglichen und unermüdlichen Einsatz in Gefahr bringen."
197319,"Uns geht es gut – noch gut –, weil unsere Vorfahren unser Land aufgebaut haben in den vergangenen Jahrhunderten und insbesondere nach dem Krieg."
55324,"Dass Sie sogar davon ausgehen, dass man über Infrastrukturengagement und weitere Entwicklungsprojekte Gewinne erzielen und sie reinvestieren könnte, ist schon abenteuerlich."
911814,"Der schlechteste Verkehrsminister, den dieses Land je hatte, heißt Alexander Dobrindt."
859005,"Dank sei auch den vielen Feuerwehrleuten, dem THW, den vielen Ehrenamtlichen beim Bürgerbus, den Kirchen, der AWO und dem DRK usw."
1015450,"– Ich fände es gut – und die Mieterinnen und Mieter würden es Ihnen danken –, wenn die Union endlich aus ihrem mietenpolitischen Dornröschenschlaf aufwachen würde."
276332,"Was Sie machen, ist eine falsch verstandene Haushaltspolitik."
425077,"Zu Recht fordern die protestierenden Flüchtlinge in Berlin ein liberales Bleiberecht, Bewegungsfreiheit und Zugang zum Arbeitsmarkt ohne Vorrangprüfung."
1020355,"Ich will eines deutlich sagen – auch wenn Sie sich noch so aufregen –: Wir sind die einzige Partei, die sich für den deutschen Beitragszahler einsetzt."
309550,"Also, bitte verkackeiern Sie nicht unsere Bürger."
1238446,Wie rechtfertigen beispielsweise die Linken ihre imperative Forderung nach einem grundgesetzlich verbrieften Rechtsanspruch auf Ausbildung?
960500,"Ich denke, wir sind es den Menschen in diesem Land schuldig, dass wir uns mit dieser Verordnung beschäftigen."
180923,"Sie könnten jedes Thema auf die Tagesordnung der Kreistagssitzung setzen, wenn, ja wenn diese Demokratieverächter an Lösungen interessiert wären."
1037382,"Das ist keine Politik für die Mehrheit, aber genau das brauchen wir: eine Politik für die Mehrheit der Menschen in unserem Land."
928591,"Es geht um Rechte und um Pflichten sowie um das eigene Bemühen und nicht darum, Erwerbslose unter Generalverdacht zu stellen, wie es uns die Fraktion"
324937,"Aber die Menschen gehen auch für Rechtsstandards, eine Trennung von Politik und Justiz, eine Beendigung der Einflussnahme der Politik auf eigentlich unabhängige Gerichte und Justizprozesse auf die Straße."
172264,"Die Grünen helfen mit ihren Vorschlägen zu Urwäldern und Stilllegungen nur einem Einzigen, und das ist der Borkenkäfer."
1241534,Die Menschen verlangen übrigens auch Fairness vom Verbraucher.
1054929,"An dieser Stelle hätte ich mir eine Zusammenstellung der versicherungsfremden Leistungen gewünscht – das ist leider nicht erfolgt –, dann wäre Ihnen sehr schnell klar geworden, wie lächerlich Ihre Jahreszahlung von 500 Millionen Euro eigentlich ist."
245500,Tun Sie endlich einmal etwas für den Steuerzahler.
542001,Und so kam es dann auch: Wir - und mit uns Hunderttausende Bürgerinnen und Bürger - bekamen recht.
1009995,Die können mir eh nicht helfen. – Der frustrierte Vermittler im Jobcenter wird mit einer Sanktion reagieren.
777326,"Erzieherinnen, Lehrerinnen, Beschäftigte im öffentlichen Dienst mit Publikumsverkehr, Richterinnen, Staatsanwältinnen, Notarinnen, Rechtsanwältinnen und andere müssen bei ihrer Arbeit ihr Gesicht zeigen: für die Kinder, für andere Bürgerinnen und Bürger, für die Öffentlichkeit."
197332,"In diesem Fall verfügt sie über die Zukunft der Bürger, insbesondere der Kinder, die die horrenden Schulden irgendwann bezahlen müssen."
998395,Und dafür steht die SPD.
1010116,"Ich freue mich darüber, die Erwerbslosen aufklären zu dürfen."
945946,"Umgekehrt haben die Jamaika-Verhandlungen bewiesen, dass FDP und Grüne nicht viel für das BAföG bewegt haben, noch nicht einmal eine eckige Klammer: kein Wort zum studentischen Wohnen, Verschiebung in eine Kommission, nicht einen Cent mobilisiert und kein Wort zum Automatismus."
389524,"Zum politischen Selbstverständnis meiner Partei gehört es, sich für die Belange von sozial Schwachen und sozial Benachteiligten einzusetzen."
470523,Sie sich von der Ausländermaut!
1106243,"Es ist ein Drama ohne absehbares Ende, ein echtes Trauerspiel mit diesem Brexit, das wir jetzt seit Monaten beobachten."
1182211,"Und da wollen Sie das Geld mit der Gießkanne ausschütten, liebe Kolleginnen und Kollegen der SPD!"
374996,"Dass das der Bürger nicht honoriert, hat das Ergebnis der letzten Bundestagswahl eindrucksvoll bewiesen."
121023,Dieses Belügen der Bevölkerung muss ein Ende haben!
36482,Das sind die Bürgerinnen und Bürger nicht bereit zu akzeptieren.
365312,"Es wäre schön, wenn Sie nicht nur über die eigene Ideologie, sondern über das redeten, was die Menschen auf anderen Kontinenten wirklich wünschen."
390668,Noch ein Wort zur Legendenbildung des Kollegen von der CDU.
1192511,"Das ist Alibipolitik, meine Damen und Herren, und löst die Probleme nicht."
96213,"Quod erat demonstrandum, Sie haben es wieder vorgeführt."
1042257,"Was allerdings nachher über Herrn Maaßen hereingebrochen ist bzw. was dann verbal mit ihm veranstaltet wurde, das war wirklich vollkommen unangemessen."
13517,"Die Friseurin und die Kassiererin im Supermarkt zahlen also den Freibetrag mit, den ein möglicherweise früherer leitender Angestellter erhält, der weit entfernt von irgendwelchen Niedriglohn- oder Armutsproblemen ist."
414444,Aber die Bürgerinnen und Bürger erwarten kein Wünsch-dir-was.
948805,Das Rezept der Bundesregierung war wieder einmal: Militäreinsatz.
1065473,"Denn mit jedem Tag, den wir warten, verlieren weitere Ryanair-Beschäftigte ihren Job, und viele andere werden weiter Vertrauen in die Handlungsfähigkeit der Politik verlieren."
147440,"Wir brauchen endlich den lange versprochenen Zukunftsfonds für Start-ups, und wir brauchen Respekt vor der Leistung der Selbstständigen."
230249,"Sie jetzt plötzlich auf die Idee, einen großen Mangel Ihrer eigenen Agenda 2010 zu beheben, indem Sie dafür sorgen, dass Menschen, die ihre Arbeit verlieren, dass Selbstständige, die zum Beispiel ihre Geschäftsgrundlage verlieren, nicht mehr den totalen sozialen Absturz erleben, indem sie ihr komplettes Vermögen aufgeben müssen, indem die Angemessenheit ihrer Wohnung überprüft wird."
299640,"Wir machen das – das will ich auch sagen – zusammen mit den vielen, vielen liberalen, gut integrierten Muslimen, die unsere Grundwerte in Deutschland teilen, die im Übrigen auch immer wieder Opfer von Bedrohungen durch Islamisten in Deutschland werden."
455337,"Bei all diesen Fragen wird die Linke der Bundesregierung und der Regierungskoalition weiter kräftig auf die Füße treten, an der Seite der Beschäftigten stehen."
701854,Deswegen warten die Wissenschaftler aller Generationen genauso sehnsüchtig wie wir in der Opposition auf den mehrmals von Frau Wanka angekündigten Nachwuchspakt für neue Stellen an den Hochschulen.
1080600,Sie haben sich in der Zeit entwicklungspolitisch wirklich nicht mit Ruhm bekleckert.
1216133,Jugendliche aus ganz normalen Familien können sich die explodierenden Mieten in den Großstädten nicht leisten.
175099,"Denn die Menschen, die auf eine planbare Operation warten, haben es verdient, dass wir die Infektionszahlen insgesamt runterbringen, damit auch sie einen Platz auf einer Intensivstation bekommen, der nach einer Operation vielleicht notwendig ist."
1246706,Auch für die Unschuldigen ist jeder zusätzliche Tag unzumutbar.
1058967,Hinter der hübschen Verpackung wartet in Wirklichkeit ein „Wahlversprechenrefinanzierungsgesetz“ für die Länder.
59731,Die Kolleginnen und Kollegen von den Grünen und der SPD frage ich daher: Wo bleibt eigentlich Ihre Empörung und Ihr Aufschrei angesichts solcher Äußerungen und Eskapaden?
49241,Die Mieterinnen und Mieter haben sich eine Atempause verdient.
151012,"Es geht also um Wertschätzung und um Anerkennung, und beides haben die Beschäftigten im öffentlichen Dienst wahrlich verdient."
178960,Ausgerechnet die Aktienwelt lassen Sie komplett außen vor.
1012581,"Auch die Deutsche Welle kann nur so erfolgreich sein, weil sich die rund 3 000 Mitarbeiterinnen und Mitarbeiter des Senders so sehr einbringen und engagieren und Arbeit wegtragen."
612049,"Auch ich bin bewegt von dieser Haushaltswoche und von dem, was wir vielfach vor Ort erlebt haben, davon, wie viele Menschen sich vor Ort für Flüchtlinge einsetzen, für die menschenwürdige Aufnahme und für die Integration."
747224,"Beim Bundesamt für Verfassungsschutz arbeiten über 2 000 Menschen tagtäglich für unser Wohl und unsere Sicherheit, und diese Mitarbeiterinnen und Mitarbeiter so zu diskreditieren, das ist politisch unanständig."
998406,"Das ist nicht Lieschen Müller, die vom Hartz-IV-Satz lebt, sondern das sind diejenigen, die es sich leisten können, sich solche Anteile zuzulegen, und die parallel dazu wahrscheinlich gerade einen frischen Holzofen, auch wieder subventioniert, installiert haben, mit dem sie neuen Feinstaub in die Atmosphäre blasen."
103795,"Wir machen Politik für kleine Einkommen, weil wir doch wissen: Menschen, die wenig Geld haben, zahlen prozentual hauptsächlich Mehrwertsteuer und keine anderen Steuern."
1122770,Sie deuten die elementaren Abwehrrechte der Menschen in soziale Ansprüche und pure Geldforderungen um.
